"subject","room_condition","target_distance","block","perc_dist_sd","perc_dist_sem","perc_dist_var","perc_dist_n","perc_dist","rel_bias_signed_sd","rel_bias_signed_sem","rel_bias_signed_var","rel_bias_signed_n","rel_bias_signed","rel_bias_unsigned_sd","rel_bias_unsigned_sem","rel_bias_unsigned_var","rel_bias_unsigned_n","rel_bias_unsigned","abs_bias_sd","abs_bias_sem","abs_bias_var","abs_bias_n","log_bias_sd","log_bias_sem","log_bias_var","log_bias_n","log_bias_m","log_bias_unsigned_sd","log_bias_unsigned_sem","log_bias_unsigned_var","log_bias_unsigned_n","log_bias_unsigned_m","experiment"
20,"Congruent VE",2,2,0,0,0,3,0.5,0,0,0,3,-0.75,0,0,0,3,0.75,0,0,0,3,0,0,0,3,-0.602059991327962,0,0,0,3,0.602059991327962,"3"
1,"Congruent VE",2.7,2,0.152752523165195,0.0881917103688197,0.0233333333333333,3,1.66666666666667,0.0565750085797017,0.0326635964328962,0.00320073159579332,3,-0.382716049382716,0.0565750085797017,0.0326635964328962,0.00320073159579332,3,0.382716049382716,0.152752523165195,0.0881917103688197,0.0233333333333333,3,0.0404982211292159,0.0233816588706538,0.00164010591463087,3,-0.210759535646567,0.0404982211292159,0.0233816588706538,0.00164010591463087,3,0.210759535646567,"3"
2,"Congruent VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.320987654320988,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.320987654320988,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.171980014031106,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.171980014031106,"3"
3,"Congruent VE",2.7,2,0.5,0.288675134594813,0.25,3,1.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.444444444444444,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.444444444444444,0.5,0.288675134594813,0.25,3,0.151237604291255,0.0873170715491503,0.0228728129517583,3,-0.2723233459191,0.151237604291255,0.0873170715491503,0.0228728129517583,3,0.2723233459191,"3"
4,"Congruent VE",2.7,2,0,0,0,3,2,0,0,0,3,-0.259259259259259,0,0,0,3,0.259259259259259,0,0,0,3,0,0,0,3,-0.130333768495006,0,0,0,3,0.130333768495006,"3"
5,"Congruent VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"3"
6,"Congruent VE",2.7,2,0,0,0,3,0.3,0,0,0,3,-0.888888888888889,0,0,0,3,0.888888888888889,0,0,0,3,0,0,0,3,-0.954242509439325,0,0,0,3,0.954242509439325,"3"
7,"Congruent VE",2.7,2,0.278388218141501,0.160727512683216,0.0775,3,0.55,0.103106747459815,0.0595287084011911,0.0106310013717421,3,-0.796296296296296,0.103106747459815,0.0595287084011911,0.0106310013717421,3,0.796296296296296,0.278388218141501,0.160727512683216,0.0775,3,0.263105421465035,0.151903985908088,0.0692244628042935,3,-0.738303348809779,0.263105421465035,0.151903985908088,0.0692244628042935,3,0.738303348809779,"3"
8,"Congruent VE",2.7,2,0.3685557397916,0.212785755580062,0.135833333333333,3,0.866666666666667,0.136502125848741,0.0788095391037265,0.0186328303612254,3,-0.679012345679012,0.136502125848741,0.0788095391037265,0.0186328303612254,3,0.679012345679012,0.3685557397916,0.212785755580062,0.135833333333333,3,0.219844672364455,0.126927380769523,0.0483316799670344,3,-0.526726979449336,0.219844672364455,0.126927380769523,0.0483316799670344,3,0.526726979449336,"3"
9,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.382716049382716,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.382716049382716,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.230677100383,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.230677100383,"3"
10,"Congruent VE",2.7,2,2,1.15470053837925,4,3,3,0.740740740740741,0.427666866066389,0.548696844993141,3,0.111111111111111,0.380118625144214,0.219461590551002,0.144490169181527,3,0.530864197530864,1.02632028788938,0.592546294487706,1.05333333333333,3,0.357169573725866,0.206211949536972,0.127570104395517,3,-0.0393333444737603,0.193531045143244,0.111735201010002,0.0374542654342364,3,0.248242498298898,"3"
11,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"3"
12,"Congruent VE",2.7,2,0.5,0.288675134594813,0.25,3,1,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.62962962962963,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.62962962962963,0.5,0.288675134594813,0.25,3,0.24127159022926,0.139298217566673,0.0582119802517561,3,-0.473010009695087,0.24127159022926,0.139298217566673,0.0582119802517561,3,0.473010009695087,"3"
13,"Congruent VE",2.7,2,0.173205080756888,0.1,0.03,3,0.3,0.0641500299099584,0.037037037037037,0.00411522633744855,3,-0.888888888888889,0.0641500299099584,0.037037037037037,0.00411522633744855,3,0.888888888888889,0.173205080756888,0.0999999999999999,0.03,3,0.347599498061503,0.200686663775987,0.120825411052609,3,-1.02999043660701,0.347599498061503,0.200686663775987,0.120825411052609,3,1.02999043660701,"3"
14,"Congruent VE",2.7,2,0.5,0.288675134594813,0.25,3,1,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.62962962962963,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.62962962962963,0.5,0.288675134594813,0.25,3,0.24127159022926,0.139298217566673,0.0582119802517561,3,-0.473010009695087,0.24127159022926,0.139298217566673,0.0582119802517561,3,0.473010009695087,"3"
15,"Congruent VE",2.7,2,0,0,0,3,3,0,0,0,3,0.111111111111111,0,0,0,3,0.111111111111111,0,0,0,3,0,0,0,3,0.0457574905606751,0,0,0,3,0.0457574905606751,"3"
16,"Congruent VE",2.7,2,0.152752523165195,0.0881917103688197,0.0233333333333333,3,0.733333333333333,0.0565750085797017,0.0326635964328962,0.00320073159579332,3,-0.728395061728395,0.0565750085797017,0.0326635964328962,0.00320073159579332,3,0.728395061728395,0.152752523165195,0.0881917103688196,0.0233333333333333,3,0.0888843062298216,0.0513173781285206,0.0079004198939567,3,-0.572199830879912,0.0888843062298216,0.0513173781285206,0.0079004198939567,3,0.572199830879912,"3"
17,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"3"
18,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"3"
19,"Congruent VE",2.7,2,0,0,0,3,0.5,0,0,0,3,-0.814814814814815,0,0,0,3,0.814814814814815,0,0,0,3,0,0,0,3,-0.732393759822969,0,0,0,3,0.732393759822969,"3"
20,"Congruent VE",2.7,2,0,0,0,3,0.6,0,0,0,3,-0.777777777777778,0,0,0,3,0.777777777777778,0,0,0,3,0,0,0,3,-0.653212513775344,0,0,0,3,0.653212513775344,"3"
1,"Congruent VE",3.65,2,0.115470053837925,0.0666666666666667,0.0133333333333333,3,1.06666666666667,0.0316356311884726,0.0182648401826484,0.00100081316069306,3,-0.707762557077626,0.0316356311884726,0.0182648401826484,0.00100081316069306,3,0.707762557077626,0.115470053837925,0.0666666666666666,0.0133333333333333,3,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,-0.535899115773933,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,0.535899115773933,"3"
2,"Congruent VE",3.65,2,0,0,0,3,2,0,0,0,3,-0.452054794520548,0,0,0,3,0.452054794520548,0,0,0,3,0,0,0,3,-0.261262868792494,0,0,0,3,0.261262868792494,"3"
3,"Congruent VE",3.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.0790890779711816,0.045662100456621,0.00625508225433165,3,-0.497716894977169,0.0790890779711816,0.045662100456621,0.00625508225433165,3,0.497716894977169,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130137,0.0416462455361,0.00520322930175937,3,-0.302909114328594,0.0721334132130137,0.0416462455361,0.00520322930175937,3,0.302909114328594,"3"
4,"Congruent VE",3.65,2,1.52752523165195,0.881917103688197,2.33333333333333,3,2.66666666666667,0.418500063466287,0.241621124298136,0.175142303121286,3,-0.269406392694064,0.342557065452257,0.197775413951669,0.117345343091262,3,0.333333333333333,1.25033328890074,0.721880260923591,1.56333333333333,3,0.317734326329501,0.183443998837122,0.100955102128062,3,-0.2025657824406,0.289464852560798,0.167122610546912,0.0837899008680446,3,0.229077200354925,"3"
5,"Congruent VE",3.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.0790890779711816,0.045662100456621,0.00625508225433164,3,-0.680365296803653,0.0790890779711816,0.045662100456621,0.00625508225433164,3,0.680365296803653,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.503595778104581,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.503595778104581,"3"
6,"Congruent VE",3.65,2,0.360555127546399,0.208166599946613,0.13,3,0.6,0.0987822267250408,0.057031945190853,0.00975792831675736,3,-0.835616438356164,0.0987822267250408,0.057031945190853,0.00975792831675736,3,0.835616438356164,0.360555127546399,0.208166599946613,0.13,3,0.26243669340171,0.151517895580712,0.0688730180436229,3,-0.836929111437914,0.26243669340171,0.151517895580712,0.0688730180436229,3,0.836929111437914,"3"
7,"Congruent VE",3.65,2,0.375277674973257,0.216666666666667,0.140833333333333,3,0.366666666666667,0.102815801362536,0.0593607305936074,0.0105710890098205,3,-0.899543378995434,0.102815801362536,0.0593607305936074,0.0105710890098205,3,0.899543378995434,0.375277674973257,0.216666666666667,0.140833333333333,3,0.419732911274517,0.242332909312087,0.176175716806981,3,-1.14386869608871,0.419732911274517,0.242332909312087,0.176175716806981,3,1.14386869608871,"3"
8,"Congruent VE",3.65,2,0.125830573921179,0.0726483157256779,0.0158333333333333,3,1.13333333333333,0.034474129841419,0.0199036481440214,0.00118846562832301,3,-0.689497716894977,0.034474129841419,0.0199036481440214,0.00118846562832301,3,0.689497716894977,0.125830573921179,0.0726483157256779,0.0158333333333333,3,0.0489678464116498,0.0282715993074022,0.00239784998219492,3,-0.509756913335919,0.0489678464116498,0.0282715993074022,0.00239784998219492,3,0.509756913335919,"3"
9,"Congruent VE",3.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,3.33333333333333,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.0867579908675799,0.0474534467827089,0.0273972602739726,0.00225182961155939,3,0.150684931506849,0.173205080756888,0.0999999999999999,0.03,3,0.0721334132130137,0.0416462455361,0.00520322930175938,3,-0.0435253642007123,0.0262142904047109,0.0151348276217749,0.000687189021422518,3,0.0700367821150374,"3"
10,"Congruent VE",3.65,2,1.52752523165195,0.881917103688197,2.33333333333333,3,6.66666666666667,0.418500063466287,0.241621124298136,0.175142303121286,3,0.82648401826484,0.418500063466287,0.241621124298136,0.175142303121286,3,0.82648401826484,1.52752523165195,0.881917103688197,2.33333333333333,3,0.105183519023418,0.0607277330224824,0.0110635726741497,3,0.253426479324265,0.105183519023418,0.0607277330224824,0.0110635726741497,3,0.253426479324265,"3"
11,"Congruent VE",3.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.634703196347032,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.634703196347032,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.461949532568481,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.461949532568481,"3"
12,"Congruent VE",3.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.833333333333333,0.0790890779711816,0.045662100456621,0.00625508225433164,3,-0.771689497716895,0.0790890779711816,0.045662100456621,0.00625508225433164,3,0.771689497716895,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.662636196344468,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.662636196344468,"3"
13,"Congruent VE",3.65,2,0.763762615825973,0.440958551844098,0.583333333333333,3,1.33333333333333,0.209250031733143,0.120810562149068,0.0437855757803215,3,-0.634703196347032,0.209250031733143,0.120810562149068,0.0437855757803215,3,0.634703196347032,0.763762615825973,0.440958551844098,0.583333333333333,3,0.317734326329501,0.183443998837122,0.100955102128062,3,-0.503595778104581,0.317734326329501,0.183443998837122,0.100955102128062,3,0.503595778104581,"3"
14,"Congruent VE",3.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.0790890779711816,0.045662100456621,0.00625508225433164,3,-0.680365296803653,0.0790890779711816,0.045662100456621,0.00625508225433164,3,0.680365296803653,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.503595778104581,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.503595778104581,"3"
15,"Congruent VE",3.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.83333333333333,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.223744292237443,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.223744292237443,0.577350269189626,0.333333333333333,0.333333333333333,3,0.084367060734982,0.0487093452260794,0.00711780093706014,3,-0.115643510558358,0.084367060734982,0.0487093452260794,0.00711780093706014,3,0.115643510558358,"3"
16,"Congruent VE",3.65,2,0.115470053837925,0.0666666666666667,0.0133333333333333,3,1.06666666666667,0.0316356311884726,0.0182648401826484,0.00100081316069306,3,-0.707762557077626,0.0316356311884726,0.0182648401826484,0.00100081316069306,3,0.707762557077626,0.115470053837925,0.0666666666666666,0.0133333333333333,3,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,-0.535899115773933,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,0.535899115773933,"3"
17,"Congruent VE",3.65,2,1,0.577350269189626,1,3,2,0.273972602739726,0.158178155942363,0.0750609870519797,3,-0.452054794520548,0.273972602739726,0.158178155942363,0.0750609870519797,3,0.452054794520548,1,0.577350269189626,1,3,0.24127159022926,0.139298217566673,0.0582119802517561,3,-0.302909114328594,0.24127159022926,0.139298217566673,0.0582119802517561,3,0.302909114328594,"3"
18,"Congruent VE",3.65,2,2,1.15470053837925,4,3,3,0.547945205479452,0.316356311884726,0.300243948207919,3,-0.178082191780822,0.278051823701157,0.160533295262529,0.0773128166635391,3,0.424657534246575,1.01488915650922,0.585946527708232,1.03,3,0.357169573725866,0.206211949536972,0.127570104395517,3,-0.170262444771248,0.261867096172752,0.151189038467244,0.0685743760579491,3,0.261380538024277,"3"
19,"Congruent VE",3.65,2,0,0,0,3,1,0,0,0,3,-0.726027397260274,0,0,0,3,0.726027397260274,0,0,0,3,0,0,0,3,-0.562292864456475,0,0,0,3,0.562292864456475,"3"
20,"Congruent VE",3.65,2,0.404145188432738,0.233333333333333,0.163333333333333,3,1.03333333333333,0.110724709159654,0.0639269406392694,0.01225996121849,3,-0.71689497716895,0.110724709159654,0.0639269406392694,0.01225996121849,3,0.71689497716895,0.404145188432738,0.233333333333333,0.163333333333333,3,0.157617357915109,0.0910004240212459,0.0248432315161396,3,-0.568202453443285,0.157617357915109,0.0910004240212459,0.0248432315161396,3,0.568202453443285,"3"
1,"Congruent VE",4.9,2,0.23094010767585,0.133333333333333,0.0533333333333333,3,1.86666666666667,0.0471306342195613,0.0272108843537415,0.00222129668193808,3,-0.619047619047619,0.0471306342195613,0.0272108843537415,0.00222129668193808,3,0.619047619047619,0.23094010767585,0.133333333333333,0.0533333333333333,3,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,-0.421469422033885,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.421469422033885,"3"
2,"Congruent VE",4.9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,2.33333333333333,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.523809523809524,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.523809523809524,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0559510220973716,0.0323033376693522,0.00313051687374056,3,-0.324559409025828,0.0559510220973716,0.0323033376693522,0.00313051687374056,3,0.324559409025828,"3"
3,"Congruent VE",4.9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,3.83333333333333,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.217687074829932,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.217687074829932,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0334816661983979,0.0193306489925622,0.00112102197142094,3,-0.107466737693114,0.0334816661983979,0.0193306489925622,0.00112102197142094,3,0.107466737693114,"3"
4,"Congruent VE",4.9,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.117826585548903,0.0680272108843537,0.013883104262113,3,-0.523809523809524,0.117826585548903,0.0680272108843537,0.013883104262113,3,0.523809523809524,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.330468998012639,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.330468998012639,"3"
5,"Congruent VE",4.9,2,0,0,0,3,1.5,0,0,0,3,-0.693877551020408,0,0,0,3,0.693877551020408,0,0,0,3,0,0,0,3,-0.514104820972832,0,0,0,3,0.514104820972832,"3"
6,"Congruent VE",4.9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.727891156462585,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.727891156462585,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.572801907324726,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.572801907324726,"3"
8,"Congruent VE",4.9,2,0.152752523165195,0.0881917103688197,0.0233333333333333,3,1.13333333333333,0.0311739843194275,0.0179983082385346,0.000971817298347909,3,-0.768707482993197,0.0311739843194275,0.0179983082385346,0.000971817298347909,3,0.768707482993197,0.152752523165195,0.0881917103688196,0.0233333333333333,3,0.0576773225558025,0.0333000177037295,0.00332667353720609,3,-0.638417400873493,0.0576773225558025,0.0333000177037295,0.00332667353720609,3,0.638417400873493,"3"
9,"Congruent VE",4.9,2,1,0.577350269189626,1,3,3,0.204081632653061,0.117826585548903,0.041649312786339,3,-0.387755102040816,0.204081632653061,0.117826585548903,0.041649312786339,3,0.387755102040816,1,0.577350269189626,1,3,0.151237604291255,0.0873170715491503,0.0228728129517583,3,-0.230125666124645,0.151237604291255,0.0873170715491503,0.0228728129517583,3,0.230125666124645,"3"
10,"Congruent VE",4.9,2,6.80685928555405,3.92994204085053,46.3333333333333,3,12.3333333333333,1.38915495623552,0.80202898792868,1.92975149243371,3,1.51700680272109,1.38915495623552,0.80202898792868,1.92975149243371,3,1.51700680272109,6.80685928555405,3.92994204085053,46.3333333333333,3,0.23183601376816,0.133850584956897,0.0537479372799106,3,0.358513265197566,0.23183601376816,0.133850584956897,0.0537479372799106,3,0.358513265197566,"3"
11,"Congruent VE",4.9,2,1.15470053837925,0.666666666666667,1.33333333333333,3,2.66666666666667,0.235653171097806,0.136054421768707,0.055532417048452,3,-0.45578231292517,0.235653171097806,0.136054421768707,0.055532417048452,3,0.45578231292517,1.15470053837925,0.666666666666667,1.33333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.288822752476539,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.288822752476539,"3"
12,"Congruent VE",4.9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.833333333333333,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.829931972789116,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.829931972789116,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.790539411916507,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.790539411916507,"3"
13,"Congruent VE",4.9,2,0.513160143944688,0.296273147243853,0.263333333333333,3,2.43333333333333,0.104726559988712,0.0604639076007863,0.0109676523670693,3,-0.503401360544218,0.104726559988712,0.0604639076007863,0.0109676523670693,3,0.503401360544218,0.513160143944688,0.296273147243853,0.263333333333333,3,0.089450172739873,0.0516440813104242,0.00800133340319312,3,-0.310236384561435,0.089450172739873,0.0516440813104242,0.00800133340319312,3,0.310236384561435,"3"
14,"Congruent VE",4.9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.625850340136054,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.625850340136054,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130137,0.0416462455361,0.00520322930175938,3,-0.430812329900633,0.0721334132130137,0.0416462455361,0.00520322930175938,3,0.430812329900633,"3"
15,"Congruent VE",4.9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,3.16666666666667,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.35374149659864,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.35374149659864,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0386517470146158,0.0223155965435377,0.00149395754728186,3,-0.190759228765314,0.0386517470146158,0.0223155965435377,0.00149395754728186,3,0.190759228765314,"3"
16,"Congruent VE",4.9,2,0.321455025366432,0.185592145427667,0.103333333333333,3,1.13333333333333,0.0656030664013126,0.0378759480464627,0.00430376232125503,3,-0.768707482993197,0.0656030664013126,0.0378759480464627,0.00430376232125503,3,0.768707482993197,0.321455025366432,0.185592145427667,0.103333333333333,3,0.117131512387121,0.0676259102072925,0.0137197911940943,3,-0.646751490530178,0.117131512387121,0.0676259102072925,0.0137197911940943,3,0.646751490530178,"3"
17,"Congruent VE",4.9,2,1.10151410945722,0.635959467611297,1.21333333333333,3,2.73333333333333,0.224798797848412,0.129787646451285,0.0505344995140913,3,-0.442176870748299,0.224798797848412,0.129787646451285,0.0505344995140913,3,0.442176870748299,1.10151410945722,0.635959467611297,1.21333333333333,3,0.163168596693076,0.0942054332240411,0.0266239909467878,3,-0.27502519075713,0.163168596693076,0.0942054332240411,0.0266239909467878,3,0.27502519075713,"3"
18,"Congruent VE",4.9,2,1.52752523165195,0.881917103688197,2.33333333333333,3,2.33333333333333,0.311739843194275,0.179983082385346,0.097181729834791,3,-0.523809523809524,0.311739843194275,0.179983082385346,0.097181729834791,3,0.523809523809524,1.52752523165195,0.881917103688197,2.33333333333333,3,0.301029995663981,0.173799749030751,0.0906190582894565,3,-0.389166084364533,0.301029995663981,0.173799749030751,0.0906190582894565,3,0.389166084364533,"3"
19,"Congruent VE",4.9,2,0,0,0,3,0.75,0,0,0,3,-0.846938775510204,0,0,0,3,0.846938775510204,0,0,0,3,0,0,0,3,-0.815134816636814,0,0,0,3,0.815134816636814,"3"
20,"Congruent VE",4.9,2,0,0,0,3,1,0,0,0,3,-0.795918367346939,0,0,0,3,0.795918367346939,0,0,0,3,0,0,0,3,-0.690196080028514,0,0,0,3,0.690196080028514,"3"
1,"Congruent VE",6.65,2,0.23094010767585,0.133333333333333,0.0533333333333333,3,2.36666666666667,0.0347278357407294,0.0200501253132832,0.00120602257523508,3,-0.644110275689223,0.0347278357407294,0.0200501253132832,0.00120602257523508,3,0.644110275689223,0.230940107675851,0.133333333333333,0.0533333333333334,3,0.0437173745754032,0.0252402379793728,0.00191120883976611,3,-0.45012187461044,0.0437173745754032,0.0252402379793728,0.00191120883976611,3,0.45012187461044,"3"
2,"Congruent VE",6.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,3.16666666666667,0.0434097946759117,0.025062656641604,0.00188441027380481,3,-0.523809523809524,0.0434097946759117,0.025062656641604,0.00188441027380481,3,0.523809523809524,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0386517470146158,0.0223155965435377,0.00149395754728186,3,-0.323384794039904,0.0386517470146158,0.0223155965435377,0.00149395754728186,3,0.323384794039904,"3"
3,"Congruent VE",6.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,3.66666666666667,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.448621553884712,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.448621553884712,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.262407899511242,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.262407899511242,"3"
4,"Congruent VE",6.65,2,1.25830573921179,0.726483157256779,1.58333333333333,3,3.83333333333333,0.189218908152149,0.10924558755741,0.0358037952022914,3,-0.423558897243108,0.189218908152149,0.10924558755741,0.0358037952022914,3,0.423558897243108,1.25830573921179,0.726483157256779,1.58333333333333,3,0.153663906101451,0.0887178975524021,0.0236125960383555,3,-0.256498310524432,0.153663906101451,0.0887178975524021,0.0236125960383555,3,0.256498310524432,"3"
5,"Congruent VE",6.65,2,0,0,0,3,2,0,0,0,3,-0.699248120300752,0,0,0,3,0.699248120300752,0,0,0,3,0,0,0,3,-0.521791649639123,0,0,0,3,0.521791649639123,"3"
6,"Congruent VE",6.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.0434097946759117,0.025062656641604,0.00188441027380481,3,-0.724310776942356,0.0434097946759117,0.025062656641604,0.00188441027380481,3,0.724310776942356,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.563437895175223,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.563437895175223,"3"
8,"Congruent VE",6.65,2,0.404145188432738,0.233333333333333,0.163333333333333,3,1.56666666666667,0.0607737125462764,0.0350877192982456,0.00369344413665743,3,-0.764411027568922,0.0607737125462764,0.0350877192982456,0.00369344413665743,3,0.764411027568922,0.404145188432738,0.233333333333333,0.163333333333333,3,0.11121908276973,0.064212367376127,0.0123696843721401,3,-0.637387478380676,0.11121908276973,0.064212367376127,0.0123696843721401,3,0.637387478380676,"3"
